row_id	split	note	sentiment	theme	assureur	snippet
28350	train	2.0	negative	Customer Service	AXA	Not much positive, do not defend their client (non -responsible accident with complaint filing, no return 5 months after), no return from the complaints service
28351	train	1.0	negative	Claims Processing	Pacifica	I have declared several claims (water damage) at the start of the year (the law of series) for many although I have and the advisers do not even want to registe
28354	train	1.0	negative	Claims Processing	MAIF	Hello, we are very disappointed by the processing of a file concerning a detachment of the waters on an evacuation column which unfortunately is only accessible
28355	train	3.0	neutral	Other	Ag2r La Mondiale	The AG2R La Mondiale with Mutual AG2R merger is completely zero except for samples. Viassant does not appear in the list which scrolls above !!!
28356	train	4.0	positive	Claims Processing	Direct Assurance	My payment was refused because I exceeded my cota !! Can I make a transfer or other please? I'm sorry .. on the other hand I will not be able to provide you wit
28357	train	5.0	positive	Other	Direct Assurance	Very satisfied fast efficient always smiling puts over years in France in addition respectful it process the data fast frankly nothing to say we always come
28358	train	1.0	negative	Claims Processing	Sogessur	Water damage has declared since February Passage of experts since June nothing is advancing hours on the phone to reach an advisor unable to answer on the advan
28360	train	3.0	neutral	Pricing	GMF	I am satisfied with the service and I realized during a problem with my vehicle. Only downside, the price. This remains relatively high despite the different bo
28363	train	1.0	negative	Customer Service	Direct Assurance	Incompetence no unskilled advisor for 2 months to have an expert report that I am still not
28367	train	4.0	positive	Other	Active Assurances	Nothing to say
28371	train	1.0	negative	Customer Service	Crédit Mutuel	Response to the phone only after 15 to 20 minutes. Never recall. Never gives a direct link with the portfolio manager. Does not reimburse leak search costs. Rei
28372	train	5.0	positive	Pricing	L'olivier Assurance	I am insured with the olive tree and I divided by 2 almost by 3 compared to my previous insurance (insurance2000 which is very expensive) for the same services 
28384	train	5.0	positive	Other	APRIL Moto	Only forced to put an opinion does not suit me. I just came to take out insurance. Thank you for reducing your character also.
28387	train	1.0	negative	Claims Processing	Matmut	This insurer systematically tries the customers he want to keep to know those who declare any claim, including if you have 2 claims (regardless of gravity) or m
28388	train	4.0	positive	Customer Service	L'olivier Assurance	I am satisfied with the communication and the listening of the advisers who took care of me. For my first minutes at home, I am very happy.
28389	train	2.0	negative	Other	Direct Assurance	Health problem, not the back to school in time ... I have always paid, incomprehension I find myself having to pay a year without being insured. To flee
28391	train	4.0	positive	Customer Service	GMF	The GMF is in the average price, the service is correct, however, telephone reception can be very long. I have always been in GMF and does not want to change.
28404	train	1.0	negative	Customer Service	GMF	Impossible to reach them by phone for 3 days to have an auto insurance quote, lamentable service
28405	train	1.0	negative	Cancellation	MAIF	I once again sent a recommendation to the MAIF (member 2710968 d), for termination on all my contracts (Chatel law) following the reception of the 2017 deadline
28409	train	2.0	negative	Pricing	L'olivier Assurance	Paid in one time as soon as membership and did not have the contract to the end. 3 provisional certificates and then nothing. And suddenly the insurer wakes up 
28415	train	1.0	negative	Other	Ag2r La Mondiale	Don't always pay a Other document and Impossible interlocutor inconsistent company that I do not advise at all that boredoms threw in Strasbourg at headquarters
28416	train	4.0	positive	Claims Processing	MACIF	I have been a member of Macif since 2011, very good experience, good care during claims, fast reimbursement. They take the time to discuss, are attentive, they 
28419	train	1.0	negative	Cancellation	MAAF	The mutual, the car, the housing, all my contracts have been at the MAAF for a long time. The management and quality of the services are very good. However, I d
28422	train	2.0	negative	Other	Pacifica	Management of bureaucratic customers: no listen, interlocutor not specializing and changing regularly, malus in the event of non -responsibility. No follow -up,
28424	train	1.0	negative	Customer Service	Active Assurances	Too bad we can't put 0 ... very attractive prices, but a frightening ineffectiveness. I do not know if they have relocated in one country, another service in an
28426	train	5.0	positive	Customer Service	GMF	I am satisfied with all your service. Whether home, school insurance, car insurance. C, is irreproachable. Thank you for everything and for your services
28428	train	4.0	positive	Claims Processing	L'olivier Assurance	Hello, I am the victim (as well as my neighbors) of a car fire. After having made a complaint I make a lot of concerns because after having read certain opinion
28430	train	3.0	neutral	Customer Service	L'olivier Assurance	I have just looked on the internet my prayer contact assists and very well this contract for deputy like me and I thank you for your propsition and I wish you v
28433	train	1.0	negative	Other	Cardif	Credit insurance that does not cover anything just when you go to the tree to flee to flee we lost our house because of them no one in disability not taken care
28437	train	1.0	negative	Enrollment	Cardif	As part of a succession, the death took place in early November 2018. The company has still paid nothing in September 2019. It requests the documents necessary 
28439	train	4.0	positive	Other	Santiane	Very good exchange. Very good and clear explanation. .................................................. .................................................. .....
28440	train	2.0	negative	Claims Processing	Direct Assurance	"After 2 months of insurance, Direct Insurance solves my contract because they ""did not know that my vehicle was a motorhome"", they do not offer me any compensat"
28441	train	1.0	negative	Other	L'olivier Assurance	Very nice carrot! A great deception yes ...
28445	train	5.0	positive	Pricing	Direct Assurance	I am satisfied with the insurance contract. Nothing to say for the moment. I'm waiting to see if this one will increase in 2021. Nothing else other for the mome
28446	train	1.0	negative	Customer Service	Generali	Holder of ASAC FAPES Life Insurance at Generali, I asked for a total repurchase of this insurance. Impossible to recover my money. It's been more than a month s
28447	train	5.0	positive	Pricing	L'olivier Assurance	The team seems competent, pleasantly surprised for the moment (prices, speed, answers to questions, presentation ...). To see if it will be the same if we have 
28449	train	4.0	positive	Enrollment	L'olivier Assurance	Prices suit me. On the other hand, there were several bugs on the site during my subscription, I had to redo it several times. I am happy to be part of your cus
28450	train	4.0	positive	Enrollment	Direct Assurance	satisfied with the service interesting price speed of contract execution ease of transmission of documents and information Subscribed guarantees
28454	train	1.0	negative	Customer Service	Direct Assurance	If you plan to take out self -insurance flee I had an accident on 10/29 the person who came into me did not wish to make an observation when I put my car in rep
28456	train	2.0	negative	Customer Service	AXA	AXA advocates the dematerialization of its contracts. OKAY. Having changed my vehicle in early November 2019, I have been bottoming for 1 month and a half so th
28459	train	1.0	negative	Customer Service	Mgen	"file filed then lost. Impossible to send it by email. What can you do when you can no longer move? The ""advisers"" respond in place of the doctor advice: too tir"
28463	train	2.0	negative	Claims Processing	Pacifica	Everything is fine when you have no damage when you have an accident do not count on it
28465	train	3.0	neutral	Coverage	L'olivier Assurance	I am quite satisfied with the contract that I was able to obtain nevertheless I could have benefited from a reduction because a vehicle is already ensured at ho
28468	train	1.0	negative	Other	Pacifica	Re. Pacifica LCL. A person representing the Pacfica LCL A Alixan brand in the Drome is the shame of the profession. I do not think Pacifica is aware of the acti
28471	train	3.0	neutral	Pricing	Direct Assurance	Well overall: can do better in terms of changes in guarantees on maturity notices, without the agreement of the insured - a breeze franchise, of a lump sum in a
28474	train	4.0	positive	Customer Service	Direct Assurance	I am satisfied with the speed of the service. The explanations were very clear. I hope that at the slightest problem we can reach you quite easily. Have a good 
28482	train	2.0	negative	Other	Mercer	Hot Line totally rotten and in bad faith intended to abandon requests Delai Average Hot Line Moving Moel: Odre of a quarter of an hour
28484	train	2.0	negative	Pricing	Direct Assurance	I think it is a suitable insurer, I cannot tell you, because I have never had accidents. Regarding the price, it is interesting when subscribing, thereafter the
28485	train	5.0	positive	Customer Service	Cegema Assurances	Fairly competent customer service, very good advice, everything has been clear since 2013 I am very satisfied
28486	train	3.0	neutral	Other	Néoliane Santé	Thanks to Gwendal for the information he transmitted to me, very kind and not trying to influence us
28488	train	3.0	neutral	Other	Direct Assurance	I will have hoped to have a larger commercial gesture knowing that we have been at Direct Insurance for 10 years., With 3 home and car contracts.
28490	train	5.0	positive	Customer Service	Direct Assurance	Super insurance and inexpensive in addition. I liked it, it was easy and quick. I did it on my phone that had 5% battery it was quick. Thanks very much
28493	train	1.0	negative	Claims Processing	Pacifica	Important Water Damage March 2017 / Expertise and against expertise in my favor! Still not reimbursed! It will be 2 years! It goes to the TGI on 12/18, before, 
28494	train	3.0	neutral	Pricing	APRIL Moto	I am satisfied with the quote and the speed of the execution of my insurance contract. Ideal competitive price for young driver who wishes to find insurance not
28499	train	3.0	neutral	Coverage	MAAF	A loss responsible on one of my vehicles in 7 years and he terminated me the contract of the vehicle in question I still have a car at 0.50 plus 2 and the motor
28500	train	4.0	positive	Customer Service	AMV	Hello customer for a very long time and very satisfied, insure the age of 17 and today 49 years old with an 883 even to reach the phone it's easy thank you to t
28501	train	1.0	negative	Coverage	Mgen	Very big problems in this mutual: repeated losses of reimbursement requests, health professionals who welcome you by making the head or unpleasant comments when
28503	train	1.0	negative	Claims Processing	Cardif	Like all of you I join the abandoned insured club, betrayed by Cardif !!! In 2014 the verdict fell: I am in disability after long months of sick leave ... I tel
28509	train	3.0	neutral	Pricing	Direct Assurance	To see in time, if I am satisfied. But the site is easy to use and effective for quotes. The price is affordable, you have to pay attention to everything.
28510	train	4.0	positive	Enrollment	L'olivier Assurance	Happy with the value for money, the ease of subscription and the speed of sending documents. I have obviously not yet been able to test the various services and
28514	train	4.0	positive	Other	Direct Assurance	Services and prices are satisfactory for simple insurance, you should be able to personalize the offers a little more. But I recommend direct insurance to those
28516	train	5.0	positive	Pricing	Cegema Assurances	Very good value for money and no indexing for 2021, I received a letter to tell us that we will not have indexing, this is very good news ...
28523	train	5.0	positive	Customer Service	GMF	Very good insurance several problems with the hanging and no worries I validate this insurance I have been at home for more than 15 yearsThe prices are pretty g
28524	train	4.0	positive	Customer Service	Santiane	Petar Tica currently satisfied with rapid and quality service and assistance. I would not change or add anything for the moment. I wish you a good remainder of 
28525	train	4.0	positive	Customer Service	Santiane	Following my connection problem to my customer area I confirm that the reception and the explanations given by Mr Daouda my were very effective as well as the k
28530	train	5.0	positive	Pricing	APRIL Moto	I am satisfied with the service and the price for the scooter. It’s perfect very easy to use and well explained. thank you Cordially Thiyagarasa Kokulanath
28531	train	1.0	negative	Pricing	Active Assurances	After a non -responsible disaster, they resilient my contract, in addition they increase the prices without reason without a claim, to flee, Afuir Afuir. Good l
28536	train	1.0	negative	Coverage	CNP Assurances	To flee at all costs !!! A disaster ! Never seen such a service !! I have been going afterwards for months in the context of a succession. And this is problemat
28541	train	1.0	negative	Other	Néoliane Santé	Flee Neoliane Mutuelle Santé ... The general conditions are not precise. I thought as many other mutuals receive a lump sum on the accommodation of my spa treat
28544	train	1.0	negative	Other	MACIF	Auto rebate continued confinement
28551	train	1.0	negative	Claims Processing	SwissLife	In work stoppage for 3 months ... Swisslife Clean to give me an answer on my care! Result no care and cancellation of my contract because I forgot to note an AT
28556	train	1.0	negative	Customer Service	Néoliane Santé	2 contracts subscribed improperly by broker on the phone on a aged person. One is being resilled. The other is always in progress because Neoliane does not take
28557	train	1.0	negative	Claims Processing	GMF	Insurance to be avoided at all costs zero hanging accidents for years at home. We have an old vehicle to patch up right and left but passed to the CT without wo
28558	train	3.0	neutral	Enrollment	Direct Assurance	Difting hard to this concert on the application but I managed to do it via the internet, I hope to be happy with this self -advised insurance by my little broth
28559	train	1.0	negative	Pricing	MAAF	Attention !!! Put a minimum in precious objects My daughter was robbed She had put 0 on the maaf council None of the little jewels at a few tens of euros is rei
28560	train	1.0	negative	Other	CNP Assurances	Really to just flee liars ... A letter is said to be gone for more than two weeks and tell me that it's very long via La Poste. It takes several weeks with La P
28567	train	2.0	negative	Customer Service	AXA	Non -existent and disrespectful customer service of customers, unheard of. Despite numerous calls on 09 70 80 90 70, emails sent and also two LRAR shipments eve
28575	train	2.0	negative	Claims Processing	GMF	I suffered a damage from the water of my neighbor above, damaging the ceiling of the bathroom and the GMF does not want to pay despite all the options taken in 
28576	train	3.0	neutral	Customer Service	CNP Assurances	It is a subsidiary of the Caisse d'Epargne. Difficult to do more zero. No need to send simple letters, they are automatically crushed. When on the phone, even w
28584	train	4.0	positive	Pricing	L'olivier Assurance	I am satisfied for the moment. Very simple and effective. Speed ​​by internet. Satisfactory prices by sampling. Thank you and good luck.
28586	train	1.0	negative	Customer Service	Allianz	"The insurance agent is ok Their IT network between agency bug without stopping (loss of customer data for my part) and their ""sal ... perie."" website is constan"
28590	train	2.0	negative	Customer Service	Allianz	Poor quality customer service. Impossible to terminate, people does not answer the phone or by email. On the other hand, when you have to take money a lot of co
28591	train	1.0	negative	Enrollment	Afer	Since March 2019, I have been waiting for the payment of life insurance of my deceased mom. We are 3.01.2020. All documents requested have been sent several tim
28592	train	1.0	negative	Claims Processing	Ag2r La Mondiale	0/20 Shame on the provident interim avoid it !!!! a shame has been 8 months that I await my salary maintenance each time I call it a problem so the date and pus
28601	train	4.0	positive	Customer Service	L'olivier Assurance	I am satisfied with the service and the reception that I have been able to receive everything I asked for or to be achieved and my contract was achieved with wh
28603	train	4.0	positive	Enrollment	Direct Assurance	Fast, clear and simple membership everything can be done directly online so saving time no extension speech, no need to move, price more than correct
28604	train	3.0	neutral	Customer Service	Sogessur	Good evening my dog ​​is made attacked by another dog we are victims in history this was confirmed by the gendarmerie the next day we declare to Sogessur done t
28605	train	5.0	positive	Enrollment	Mgen	Reliable mutual (I have been a member for almost 40 years), and who has kept united values. In addition, contributions are proportional to the salary, which is 
28608	train	5.0	positive	Customer Service	L'olivier Assurance	Satisfied with the service and its responsiveness. The request for a change of insurance following a date error could be made in the morning. Exchange efficienc
28609	train	1.0	negative	Cancellation	L'olivier Assurance	bad insurer Change of prices compared to the prices indicated in the subscription relationship with the loyalty service that is too sloppy and without solution 
28611	train	3.0	neutral	Other	Pacifica	its going to say.
28613	train	1.0	negative	Customer Service	SantéVet	Very unhappy with customer service! .mon cat has health concerns and I discovered at the same time that the offers have evolved and I was not contacted! I check
28615	train	5.0	positive	Pricing	L'olivier Assurance	I am very satisfied with your very smiling and friendly team The price the services nothing to say Thank you the olive tree Well cordially Mrs. UNAL and MR HAN
28616	train	5.0	positive	Pricing	Direct Assurance	I am satisfied with the proposed price and the services which appear in my contract. I also appreciated the speed of the file assembly. And ease to pay.
28617	train	1.0	negative	Claims Processing	L'olivier Assurance	Hello, Raised car on March 13 and to date still no expertise in achieved while it is planned remotely. The advisers, although sympathetic, have no solution to b
28619	train	5.0	positive	Pricing	Direct Assurance	Very good value for money, in my opinion should have quick access to customers already in account at home. Quick sending nothing to report particular.
28622	train	5.0	positive	Claims Processing	Direct Assurance	I am satisfied with the quote Îl remains to be seen if these are real prices I would like to have a phone advice And also how it works in case of a claims
28625	train	1.0	negative	Claims Processing	Cegema Assurances	"My 74 -year -old mother finds herself with a ""false"" contract. She has never signed, she does not know how to make an electronic signature either. Is this the o"
28629	train	1.0	negative	Pricing	Active Assurances	Save yourself quickly from their sites and if you were pied do not miss the date of time, because despite calls and letters accused receipt, nothing Annual paym
28630	train	2.0	negative	Other	Direct Assurance	Absolutely not satisfied with the relentlessness you show. You set out to charge me every year insurance for a vehicle stored in the wreckage which rots in a fi
28635	train	4.0	positive	Pricing	Direct Assurance	I am satisfied with the service and the quality/price ratio. The price remains as even a little high, but the services are good. The person was attentive.
28641	train	2.0	negative	Other	Matmut	Windshield invoice sent there 2 months always without News I find her deplorable I am still awaiting rewarming
28642	train	1.0	negative	Customer Service	Néoliane Santé	Abusive canvassing. Impossible to reach staff by phone for support for the other. Even health professionals or do not arrive. The prices are high. To avoid.
28644	train	1.0	negative	Claims Processing	MAIF	Regional delegations have only become commercial agencies to sell contracts and no longer help in the event of a claim. Claims must pass online (telephone, inte
28648	train	5.0	positive	Customer Service	Direct Assurance	Services and prices suit me The reception and telephone advice are perfect. I have already been a client and I come back because I am very satisfied. I highly r
28650	train	3.0	neutral	Claims Processing	Direct Assurance	I am satisfied with the prices to see more for remote customer relations and file management in any case I pay almost half price with all options compared to my
28659	train	4.0	positive	Other	MGP	The automatic recall was very fast the correspondent was attentive and very clear in the answers given it has responded effectively
28660	train	2.0	negative	Claims Processing	GMF	Branged on January 31, 2020, no big claim in 30 years, complete file sent Reconated AR on February 28, several weeks of waiting to repair the break -in on the g
28662	train	1.0	negative	Other	Eca Assurances	Null !! null !! Zero reimbursement ... Zero sales service ... Top direct debits always on time !! Flee this insurance is only used to impoverish you ... I do no
28668	train	4.0	positive	Coverage	Direct Assurance	Problem when going from the quote (with a franchise of 150 €) to the contract (I was applied a deductible of 250 € finally, without asking me). The modification
28669	train	4.0	positive	Pricing	L'olivier Assurance	I am satisfied with the price I hope not to have a surprise because I was told you still take samples before the end of the 2 months paid. thank you
28671	train	5.0	positive	Customer Service	Direct Assurance	I am satisfied and the prices suit me. The reception of the Direct Insurance agent was excellent and the subscription methods are simple. Thank you for the serv
28673	train	2.0	negative	Cancellation	Active Assurances	Sending the information statement OK, then termination after 3 days for a phony motif according to my old insurer. Assessment without insurance today!
28674	train	4.0	positive	Customer Service	Direct Assurance	I am generally satisfied with the service Nevertheless I would like to point out that during the accident I had, I tried to contact the assistance for aid to wr
28680	train	5.0	positive	Customer Service	AMV	AMV remains is a name in the biker community A reasonable price A quality service A listening interlocutor and a great ease of execution of work in the event of
28684	train	1.0	negative	Claims Processing	Direct Assurance	Direct Insurance only assures you to recover the contributions due, for compensation for damage take out your blue card
28685	train	2.0	negative	Customer Service	MAAF	For once I call on one of their legal service services of the MAAF for advice, I had to set up a file before and no advice or advisor to the end of the line or 
28695	train	2.0	negative	Other	Allianz	Multiple management of contracts at e-Allianz !!
28697	train	5.0	positive	Customer Service	L'olivier Assurance	Responds to all requests, listening and helpful with competitive prices I highly recommend damage to me that they do not offer two -wheeled insurance
28698	train	4.0	positive	Customer Service	L'olivier Assurance	The service is really nice. Thank you! The person who welcomed me was very understanding and was able to respond to all my requests. I would recommend my loved 
28699	train	4.0	positive	Other	Direct Assurance	Easy to manage, simple and efficient. Direct Insurance was able to secure me after an absence in France over 20 years. It was done in just a few minutes and it 
28701	train	1.0	negative	Claims Processing	Direct Assurance	I have a contract with Direct Insurance for over 8 years; I’ve never had any responsible claims and a bonus more than 50 % for over 12 years. Unfortunately in S
28706	train	1.0	negative	Customer Service	MAAF	Does not respect customer once a signed contract do not recognize their errors alone account for them the collections even if they are irregular
28709	train	5.0	positive	Enrollment	AMV	Clear and effective with an extra wide guarantee proposal adapted to everyone at the best rates. quick subscription, insured immediately I recommend
28711	train	1.0	negative	Pricing	Direct Assurance	Direct Insurance was perfect 5 years ago price level. But there they abuse completely. Almost 900 euros for a Renaut Captur 6 CV at all risk. 2 times more expen
28713	train	1.0	negative	Pricing	Direct Assurance	I am not satisfied with pricing conditions and service. The protected price is different from the price practiced without justification. I have been assured at 
28715	train	4.0	positive	Customer Service	L'olivier Assurance	For the moment I am satisfied I have just subscribed to this insurance therefore favorable opinion for the telephone reception and the price so nothing to add f
28716	train	3.0	neutral	Coverage	Pacifica	"Insurance of bad times, experts, if we can call it as ""expert"", I say insurance clerk, darty, baker, brands that want to sell and not the opposite, so there is "
28717	train	1.0	negative	Customer Service	Direct Assurance	Apparently LS remote customers are punished with their loyalty with prices much higher than for new customers. And customer service has nothing else to say than
28722	train	1.0	negative	Claims Processing	Pacifica	Low prices but for nothing, they use BCA experts who are dummies, they ask you to pay the 350th franchise when you are not responsible and you are in all risks,
28725	train	3.0	neutral	Pricing	Direct Assurance	Rales still high, I look elsewhere to lower this price. Competitors would seem cheaper. I give myself 1 month to find another insurance
28727	train	1.0	negative	Pricing	CNP Assurances	This insurer costs expensive and when you have a concern there is no simple way to contact them. The file does not evolve and they are very antipathetic and inc
28729	train	2.0	negative	Pricing	Cegema Assurances	Refunds are not satisfactory. We have to make the lead in costs on hospitalizations, dental care etc.
28735	train	1.0	negative	Claims Processing	Matmut	Hello, my wife had an accident on 28th 2019, sending all documents on time. Today July 1 and no refund !!!! Call to the Matmut (loss of the observation) and as 
28739	train	3.0	neutral	Other	MAAF	very good for advertising (lie), but not for the rest
28740	train	3.0	neutral	Pricing	Direct Assurance	Simple and quick quote to do online. More difficult to have an advice. Average price of walking for an experienced driver with 50 percent good. Ensures the youn
28743	train	1.0	negative	Pricing	L'olivier Assurance	Since 31/01 following the request of the olive tree I sent the Information statement concerning my car to prove that my wife also benefited from 50/*100 bonuses
28760	train	2.0	negative	Customer Service	MACIF	I was extremely satisfied with Macif for 10 years, but for several months my satisfaction has decreased clearly. I had a home problem which was not properly tak
28761	train	4.0	positive	Pricing	GMF	I am satisfied with the services. A little expensive anyway. But always well received. I have been insured at home for a very long time. Best regards,
28762	train	1.0	negative	Other	Eurofil	After more than 10 years of seniority, a maximum bonus for more than 3 years, I was fired like a road offender, for 3 broken ice on 3 consecutive years and on t
28763	train	4.0	positive	Other	Direct Assurance	I am satisfied with the service Very happy Lanaki Belaid By contribution to other company I recommend direct insurance to friends and my family Cordially
28767	train	5.0	positive	Pricing	L'olivier Assurance	I am satisfied with the prices and the quality of services and I would recommend around me the olive assurance Price that is really very affordable
28768	train	1.0	negative	Customer Service	Assur O'Poil	Catastrophic! Annual contributions increases of around 60 to 80%, contribution at 50 € for a dog goes to € 80 the following year) that you have to spend 1 hour 
28769	train	2.0	negative	Cancellation	Afer	Living abroad, I live in hell to take over. Their procedures are incredibly slow and complex, and their service very badly internationalized.
28771	train	5.0	positive	Pricing	GMF	I am completely satisfied with GMF, for the car and the home. I recommend it. Very correct and very good customer relationship price. Really top.
28773	train	3.0	neutral	Claims Processing	APRIL Moto	After a disaster, despite my reminders, adding testimonies of passers -by, no news of the people in charge of my file. Immobilized vehicle for more than a month
28774	train	1.0	negative	Enrollment	MACIF	Since this year Mutavie has been removing less well the euro background of his very first contracts when the costs were identical to see higher Mutavie knows th
28776	train	1.0	negative	Cancellation	Néoliane Santé	Hello, I was approached this day by a broker making me the article in the Mutual Neolia. The young lady asks me for some information to be able to send me my co
28777	train	1.0	negative	Coverage	SantéVet	Exorbitant price compared to the reimbursement penalized by an equally exorbitant deductible By saving the monthly amount of insurance, you count a substantial 
28780	train	4.0	positive	Other	L'olivier Assurance	Very efficient and fast I am happy with my contracts at Olivier Insurance and des. Advantages that it allows me to save every month and over the year
28782	train	5.0	positive	Pricing	Direct Assurance	Simple, cheap and practical. Thank you Direct Assurance. Hopefully that in the event of a problem you will be effective too ... Let's go for a year then we'll s
28783	train	1.0	negative	Pricing	Mercer	I have never seen a mutual as much incompetent as it is. After the death of my child born without life impossible to be reimbursed for the funeral costs however
28786	train	1.0	negative	Pricing	Direct Assurance	Lower the prices! Insurance has become too expensive today and a prices reconsideration in small homes of less than 70 m2 would be welcome.
28787	train	3.0	neutral	Enrollment	Santiane	Hello to all I have subscribed since 01 01 2019 Attention everything that Santiane offers there is eel under rock I just took a subscription at home I was sanci
28788	train	1.0	negative	Enrollment	Mgen	Increases in shameless contributions in 2019 for an offer dispersed on uninteresting points at the expense of the essentials. A heavy and totally ineffective co
28790	train	3.0	neutral	Other	Pacifica	Consider making a reduction, when renewing insurance, to compensate for confinement. Many of the insurance companies are made this commercial gesture which was 
28791	train	5.0	positive	Pricing	Santiane	Very good explanation of data Price more than correct price level for a family of 3 people By cons see the website which puts more than 3 months to open request
28793	train	5.0	positive	Claims Processing	L'olivier Assurance	I am very satisfied with your services there is very good file management ?? Thank you for all your attention. I would recommend those around me.
28796	train	4.0	positive	Pricing	Direct Assurance	I am satisfied ..... to see later Thank you for your quote I hope I will stay a long time, for a very long time in your insurance company
28801	train	5.0	positive	Customer Service	Santiane	I just came into telephone contact with Santiane, being completely lost in the way of taking steps with my mutual insurance company. I could not find myself amo
28803	train	3.0	neutral	Pricing	L'olivier Assurance	Satisfied with the price to see later and the service which will be prescribed according to future and possible request here is good day to you cordially
28810	train	4.0	positive	Pricing	Direct Assurance	Satisfied with the service. The price suits me compared to other insurers. Even if, I always find it expensive. But I hope to lower it next year.
28815	train	5.0	positive	Pricing	L'olivier Assurance	I am satisfied with the price and the service, the interesting prices, I have not encountered any problem encountered, clear and precise explanation, no ambigui
28817	train	1.0	negative	Pricing	Allianz	Price interest in the first year, then they increase their prices. Despite a bonus that increases, prices are increasing because Allianz reserves the right to m
28818	train	2.0	negative	Enrollment	MAIF	A member for over 40 years, I stayed 8 years without a car, while regularly driving cars (family, rentals ...). Today, being again the owner of a vehicle I lear
28819	train	4.0	positive	Pricing	APRIL	I am satisfied, interesting price. Can you tell me if I will receive a card. Looking forward to reading you THANK YOU GOOD NIGHT Stephane Jamon
28823	train	4.0	positive	Pricing	Direct Assurance	Effective simple to understand more correct price than the rest of the insurer, which is why I advise this insurance and that all my car contracts are here
28824	train	1.0	negative	Cancellation	Groupama	I had a claim due to the storm the expert of this insurance made me pass for a liar. The assurance of course and for her part it is a shame to have such a sinis
28828	train	5.0	positive	Other	Peyrac Assurances	Already, when I take my insurance, it was super fast and easy. All by internet, the site is super well done and clear. Unfortunately, some time I had a disaster
28829	train	5.0	positive	Other	Direct Assurance	Practical, ease of online transaction, zero paper, ecological approach. Competitive rates, speed of contractualization. Monthly payments adapted to my situation
28832	train	1.0	negative	Enrollment	Santiane	very very mismanagement just after membership .. I really regret this membership I have already tested 3 mutuals, but this experience is really something else (
28837	train	3.0	neutral	Customer Service	Direct Assurance	When we are already a customer we are less interesting
28838	train	3.0	neutral	Other	Suravenir	Hello everyone, I think the best way to make it heard by Naoassur Suravenir is to do a group action in court .... For my part I took a lawyer specializing in in
28851	train	5.0	positive	Pricing	Santiane	Experts in their fields nothing to say. Solicit after my request immediately call quote submitted good explanations as a professional ... satisfied with my cont
28852	train	5.0	positive	Enrollment	Santiane	I am very satisfied with Santiane, and the people who contacted me helped me fill out the documents, and reported the advantages to me.
28853	train	1.0	negative	Pricing	MAAF	After two responsible material accidents, the Maaf resilled you. In addition after the accidents I underwent an increase in what I had to pay before finally bei
28854	train	1.0	negative	Claims Processing	Ag2r La Mondiale	business leaders, run away! If you have taken provident contracts hope never to need it because there begins the obstacle course; As all testimonies denounces i
28855	train	5.0	positive	Pricing	AMV	It was the company that offered me the best price in view of the guarantees, all companies and mutuals combined. The terms of payment by semester or year -round
28856	train	3.0	neutral	Customer Service	Mercer	Mutual business therefore unfortunately not the choice but quality of service 0 !!! I have been waiting for an answer since Monday following a quote for managem
28859	train	3.0	neutral	Pricing	MAIF	My son was broken a glass of his car this week. The goal of the thieves (s): to open the car and steal your road bike bought a month ago, value 2000 euros, bike
28860	train	3.0	neutral	Customer Service	Mgen	Hello, I agree with negative opinions; I left MGEN after 20 years mutual too much and very badly reimbursed. I am at the mage it is a mutual public service whic
28865	train	1.0	negative	Pricing	L'olivier Assurance	Do not let yourself be with the attractive prices ... they only increase each year. My bonus increases, and each year I fight so that my price is regulated. Sup
28870	train	4.0	positive	Other	Direct Assurance	I have been at Direct Insurance for a very long time, and I have been very delighted to be here for several years now with my 0.50 bonus thank you for all
28872	train	1.0	negative	Customer Service	Active Assurances	TO FLEE !!! They increased my insurance subscription from 454 to 557 euros without ever warning me. So I call them, a very unpleasant service, the advisor speak
28876	train	1.0	negative	Pricing	Cegema Assurances	It is unacceptable, impossible to have someone on the phone and even leaving a message, nobody reminds you. I change my mutual insurance from next month. Most m
28878	train	1.0	negative	Claims Processing	AXA	Permanent change of advisor, unable to give correct answers, manager more than axious on the phone! I have not had any accommodation for 15 days and I have to g
28880	train	4.0	positive	Pricing	Direct Assurance	Unbeatable price and ratio of covers/price at the cost of a greater proportional damage deductible than the average in the event of a large sinister however cap
28882	train	4.0	positive	Pricing	Direct Assurance	I am very satisfied with the quote received for my home, for my accommodation and I therefore subscribe to this offer immediately online thank you cordially
28883	train	2.0	negative	Claims Processing	Direct Assurance	Non -responsible accident and all risk my vehicle for 434000km is vei and direct insurance and the expert reimburses me 700 euros while my vehicle was driving p
28884	train	1.0	negative	Claims Processing	Active Assurances	I am of the same opinion as the previous comments, to date I am still waiting for the compensation related to my accident on 09/12/20 .... registered letter sen
28888	train	2.0	negative	Claims Processing	MACIF	For disaster care and reimbursement, the MACIF relies on an incompetent network of experts that only refuse: *natural disaster is to be translated by dilapidati
28898	train	4.0	positive	Customer Service	Mapa	I am very satisfied with responsiveness, commercial involvement, and contract proposals in line with our expectations. Congratulations on the quality of service
28901	train	3.0	neutral	Pricing	Allianz	I am satisfied. I did not have sinister. I have good contacts with the advisers. I have neither nimalus bonus, so I find the contribution rate a little high
